order_id,order_date,customer_id,product_id,category,region,channel,quantity,unit_price,revenue,cost,discount
ORD-005143,2025-01-01,CUST-0383,SKU-043,Electronics,South,Online,10,48.57,630.42,422.44,55.77
ORD-005144,2025-05-07,CUST-0417,SKU-018,Electronics,South,Online,11,106.92,1901.68,1445.15,33.9
ORD-005145,2024-03-02,CUST-0198,SKU-008,Electronics,West,Retail,5,92.38,658.99,421.63,16.04
ORD-005146,2025-02-03,CUST-0834,SKU-001,Home & Kitchen,,Retail,2,72.02,214.03,169.74,20.88
ORD-005147,2025-02-06,CUST-0369,SKU-013,Home & Kitchen,West,Retail,7,61.78,649.16,396.33,33.2
ORD-005148,2025-01-04,CUST-0888,SKU-029,Electronics,East,Partner,8,67.77,713.4,447.82,17.86
ORD-005149,2025-02-02,CUST-0608,SKU-038,Beauty,West,Partner,9,79.83,1063.88,609.63,4.32
ORD-005150,2025-09-24,CUST-0436,SKU-002,Home & Kitchen,South,Online,1,111.34,117.07,77.01,3.82
ORD-005151,2023-08-21,CUST-0283,SKU-049,Home & Kitchen,North,Partner,6,34.22,181.52,120.34,21.91
ORD-005152,2024-07-13,CUST-0729,SKU-043,Beauty,North,Partner,2,207.6,480.92,303.27,38.32
ORD-005153,2025-08-08,CUST-0184,SKU-019,Apparel,North,Retail,11,111.68,1440.32,816.02,167.67
ORD-005154,2023-06-28,CUST-0204,SKU-001,Electronics,South,Online,5,101.25,550.46,356.16,56.31
ORD-005155,2023-12-13,CUST-0011,SKU-014,Sports,South,Partner,5,123.94,651.69,441.62,25.61
ORD-005156,2024-09-01,CUST-0792,SKU-020,Beauty,East,Retail,2,213.28,413.76,246.94,20.75
ORD-005157,2023-03-28,CUST-0002,SKU-037,Electronics,North,Online,2,182.48,471.64,304.13,10.58
ORD-005158,2023-10-15,CUST-0525,SKU-043,Apparel,West,Retail,8,136.07,919.23,588.17,56.16
ORD-005159,2023-11-07,CUST-0648,SKU-038,Electronics,South,Partner,3,232.6,627.19,467.76,88.46
ORD-005160,2024-05-27,CUST-0296,SKU-032,Beauty,West,Partner,6,39.96,329.27,249.1,35.74
ORD-005161,2024-07-05,CUST-0826,SKU-036,Electronics,South,Online,1,67.46,80.74,59.48,1.09
ORD-005162,2024-04-04,CUST-0656,SKU-031,Sports,West,Retail,5,71.86,531.36,322.27,62.45
ORD-005163,2025-03-25,CUST-0838,SKU-014,Electronics,South,Partner,11,134.8,2453.18,1644.22,203.13
ORD-005164,2024-07-17,CUST-0501,SKU-049,Home & Kitchen,West,Online,10,130.37,1485.39,1156.66,65.16
ORD-005165,2025-01-13,CUST-0403,SKU-002,Home & Kitchen,West,Retail,8,79.59,871.78,607.44,93.73
ORD-005166,2025-07-10,CUST-0387,SKU-050,Sports,North,Retail,4,162.48,856.93,650.39,94.52
ORD-005167,2024-07-21,CUST-0234,SKU-048,Electronics,,Retail,7,103.89,815.08,544.3,46.36
ORD-005168,2025-03-21,CUST-0501,SKU-042,Apparel,East,Retail,3,60.19,297.73,194.87,13.7
ORD-005169,2024-04-10,CUST-0660,SKU-002,Electronics,East,Retail,2,96.54,285.44,215.56,26.1
ORD-005170,2024-02-20,CUST-0897,SKU-009,Electronics,East,Online,4,47.88,266.27,198.85,22.78
ORD-005171,2023-02-15,CUST-0211,SKU-013,Electronics,West,Partner,8,161.81,1552.23,1013.19,125.7
ORD-005172,2025-03-28,CUST-0286,SKU-050,Electronics,East,Online,1,128.61,213.19,128.76,15.81
ORD-005173,2023-03-28,CUST-0209,SKU-055,Beauty,East,Online,7,71.93,650.69,469.64,77.01
ORD-005174,2025-05-10,CUST-0211,SKU-022,Home & Kitchen,West,Online,8,112.8,1451.04,1130.45,93.71
ORD-005175,2023-06-07,CUST-0439,SKU-026,Electronics,South,Retail,1,119.18,139.63,85.28,11.79
ORD-005176,2025-02-12,CUST-0557,SKU-059,Apparel,South,Online,8,106.28,1300.82,884.29,154.66
ORD-005177,2025-09-07,CUST-0832,SKU-016,Electronics,West,Partner,1,160.55,172.22,129.99,21.06
ORD-005178,2024-07-05,CUST-0558,SKU-019,Electronics,West,Online,5,171.24,1024.69,719.19,14.97
ORD-005179,2025-02-04,CUST-0049,SKU-032,Home & Kitchen,South,Partner,1,48.67,72.57,40.92,5.23
ORD-005180,2025-06-18,CUST-0203,SKU-054,Home & Kitchen,North,Online,9,86.42,1118.36,686.43,97.46
ORD-005181,2025-04-20,CUST-0300,SKU-034,Home & Kitchen,South,Online,8,132.08,1746.36,1147.59,93.29
ORD-005182,2024-05-06,CUST-0312,SKU-026,Beauty,East,Online,4,51.09,294.41,166.89,7.81
ORD-005183,2025-07-02,CUST-0342,SKU-054,Beauty,South,Online,9,133.48,1636.51,1077.55,43.07
ORD-005184,2023-04-16,CUST-0362,SKU-055,Sports,North,Online,3,22.7,88.13,59.9,2.02
ORD-005185,2023-04-10,CUST-0516,SKU-007,Apparel,South,Partner,5,90.34,585.65,426.68,9.49
ORD-005186,2023-09-30,CUST-0260,SKU-048,Sports,West,Partner,1,106.33,88.43,50.05,5.44
ORD-005187,2025-09-22,CUST-0032,SKU-049,Electronics,East,Retail,11,188.68,2184.35,1203.62,215.54
ORD-005188,2024-10-19,CUST-0002,SKU-049,Sports,West,Partner,2,114.45,220.72,134.26,13.37
ORD-005189,2023-07-07,CUST-0886,SKU-021,Electronics,East,Retail,5,165.53,868.53,539.02,41.51
ORD-005190,2024-01-15,CUST-0029,SKU-002,Beauty,East,Partner,5,115.86,709.71,436.14,23.36
ORD-005191,2023-01-13,CUST-0565,SKU-058,Electronics,West,Online,2,59.08,125.31,84.44,8.99
ORD-005192,2024-02-27,CUST-0270,SKU-052,Sports,West,Partner,4,156.17,883.57,539.22,29.23
ORD-005193,2024-08-23,CUST-0259,SKU-007,Apparel,West,Partner,8,136.25,1082.57,740.99,5.02
ORD-005194,2024-02-07,CUST-0830,SKU-022,Sports,North,Partner,5,88.53,591.99,333.55,65.79
ORD-005195,2024-05-16,CUST-0582,SKU-022,Apparel,South,Online,2,70.47,199.03,136.11,16.3
ORD-005196,2023-07-12,CUST-0513,SKU-018,Sports,West,Partner,1,72.1,74.15,57.26,4.66
ORD-005197,2023-03-11,CUST-0818,SKU-003,Home & Kitchen,West,Partner,1,163.97,207.83,149.79,14.75
ORD-005198,2023-04-04,CUST-0820,SKU-019,Home & Kitchen,South,Partner,1,200.5,259.89,187.15,17.97
ORD-005199,2024-11-10,CUST-0717,SKU-047,Beauty,East,Partner,9,193.82,1797.64,1363.43,105.02
ORD-005200,2023-02-19,CUST-0459,SKU-056,Electronics,South,Partner,8,137.37,1332.92,968.22,118.46
ORD-005201,2023-07-07,CUST-0352,SKU-019,Beauty,North,Retail,5,97.34,510.74,370.67,28.53
ORD-005202,2024-11-03,CUST-0521,SKU-058,Apparel,North,Online,5,214.79,1079.48,675.72,132.36
ORD-005203,2025-03-04,CUST-0652,SKU-035,Home & Kitchen,East,Retail,4,111.11,714.8,444.51,5.4
ORD-005204,2023-11-21,CUST-0363,SKU-003,Home & Kitchen,West,Partner,9,87.51,748.33,512.57,102.65
ORD-005205,2024-05-06,CUST-0222,SKU-053,Apparel,North,Retail,7,50.71,511.38,299.05,39.0
ORD-005206,2024-04-01,CUST-0662,SKU-040,Apparel,North,Retail,10,54.68,808.16,534.69,26.27
ORD-005207,2025-02-01,CUST-0242,SKU-028,Beauty,South,Partner,3,144.04,637.61,420.67,37.93
ORD-005208,2025-07-24,CUST-0582,SKU-047,Apparel,South,Online,4,84.69,421.5,238.03,62.82
ORD-005209,2025-04-14,CUST-0170,SKU-015,Beauty,North,Partner,3,41.05,204.31,152.69,24.93
ORD-005210,2024-09-18,CUST-0062,SKU-047,Electronics,South,Partner,6,185.54,1051.09,692.4,42.98
ORD-005211,2025-01-19,CUST-0234,SKU-035,Home & Kitchen,North,Partner,7,93.92,923.03,645.48,48.7
ORD-005212,2025-03-21,CUST-0321,SKU-001,Home & Kitchen,North,Partner,9,54.38,806.96,511.86,44.51
ORD-005213,2025-05-04,CUST-0073,SKU-034,Apparel,North,Partner,8,133.39,1734.17,1058.31,191.86
ORD-005214,2025-02-01,CUST-0479,SKU-021,Electronics,West,Partner,2,51.03,150.59,88.2,13.57
ORD-005215,2024-12-19,CUST-0874,SKU-009,Sports,West,Partner,1,62.25,76.36,53.07,5.88
ORD-005216,2025-08-11,CUST-0450,SKU-036,Sports,East,Partner,9,57.41,599.1,446.79,18.74
ORD-005217,2024-01-01,CUST-0208,SKU-045,Apparel,West,Online,3,65.48,226.09,174.08,19.86
ORD-005218,2023-03-08,CUST-0044,SKU-014,Electronics,East,Retail,5,54.43,343.17,234.34,30.34
ORD-005219,2024-05-12,CUST-0285,SKU-034,Sports,East,Online,7,54.84,546.79,306.37,75.44
ORD-005220,2024-01-20,CUST-0280,SKU-004,Sports,South,Partner,3,274.99,1031.99,636.15,29.28
ORD-005221,2023-02-10,CUST-0287,SKU-058,Sports,South,Online,1,131.27,155.0,107.5,23.24
ORD-005222,2025-08-07,CUST-0644,SKU-031,Sports,East,Online,6,97.32,687.2,518.01,8.22
ORD-005223,2025-09-04,CUST-0291,SKU-007,Electronics,West,Retail,2,81.48,175.89,112.28,10.11
ORD-005224,2024-04-09,CUST-0385,SKU-003,Home & Kitchen,North,Online,8,51.45,608.61,371.88,2.88
ORD-005225,2025-01-01,CUST-0724,SKU-021,Apparel,North,Online,10,133.42,1731.74,960.01,15.91
ORD-005226,2025-08-05,CUST-0713,SKU-015,Apparel,East,Online,10,193.23,2291.53,1599.34,204.43
ORD-005227,2024-04-20,CUST-0453,SKU-008,Apparel,South,Partner,3,105.97,467.48,358.43,31.92
ORD-005228,2023-07-04,CUST-0238,SKU-007,Home & Kitchen,South,Online,10,94.95,1008.42,802.69,43.42
ORD-005229,2023-04-24,CUST-0800,SKU-028,Beauty,South,Online,8,72.61,747.43,438.78,72.68
ORD-005230,2023-03-02,CUST-0618,SKU-039,Apparel,East,Online,1,132.81,165.49,118.55,2.7
ORD-005231,2023-03-07,CUST-0546,SKU-024,Apparel,North,Partner,2,130.76,329.16,202.44,43.81
ORD-005232,2025-06-14,CUST-0042,SKU-006,Home & Kitchen,East,Partner,2,120.53,351.64,264.99,15.44
ORD-005233,2024-12-04,CUST-0195,SKU-004,Home & Kitchen,North,Retail,10,147.09,1680.62,1077.37,242.62
ORD-005234,2024-02-16,CUST-0695,SKU-056,Apparel,South,Retail,4,76.39,420.16,326.91,20.94
ORD-005235,2025-08-18,CUST-0419,SKU-049,Home & Kitchen,,Online,7,68.31,541.08,319.99,78.61
ORD-005236,2024-05-23,CUST-0501,SKU-019,Home & Kitchen,West,Retail,1,170.96,237.34,179.25,9.29
ORD-005237,2024-01-11,CUST-0154,SKU-006,Home & Kitchen,West,Partner,10,132.49,1595.33,1122.55,148.56
ORD-005238,2025-07-25,CUST-0886,SKU-047,Electronics,South,Online,5,136.87,848.02,474.69,19.59
ORD-005239,2024-12-24,CUST-0121,SKU-036,Home & Kitchen,South,Partner,11,57.54,794.95,554.03,43.55
ORD-005240,2023-08-08,CUST-0524,SKU-014,Apparel,East,Partner,5,151.4,699.48,397.42,0.62
ORD-005241,2024-11-28,CUST-0213,SKU-012,Sports,South,Partner,8,167.67,1490.87,1173.34,86.73
ORD-005242,2025-08-26,CUST-0495,SKU-002,Home & Kitchen,West,Partner,6,98.73,654.0,489.65,45.88
ORD-005243,2024-01-27,CUST-0080,SKU-015,Sports,East,Partner,9,70.69,818.16,598.8,22.04
ORD-005244,2024-02-01,CUST-0138,SKU-043,Sports,North,Retail,4,115.9,607.31,433.43,12.67
ORD-005245,2024-06-21,CUST-0028,SKU-033,Electronics,East,Retail,3,66.45,252.03,199.38,8.04
ORD-005246,2023-09-05,CUST-0803,SKU-033,Electronics,West,Online,3,70.28,179.35,137.17,15.07
ORD-005247,2025-07-27,CUST-0465,SKU-058,Sports,West,Retail,9,150.07,1660.04,1175.33,148.12
ORD-005248,2023-08-22,CUST-0155,SKU-060,Electronics,West,Partner,7,83.66,516.18,320.74,43.24
ORD-005249,2025-03-17,CUST-0520,SKU-044,Beauty,North,Partner,8,36.71,482.13,354.88,60.05
ORD-005250,2024-06-02,CUST-0373,SKU-014,Home & Kitchen,North,Partner,1,103.65,139.86,82.98,8.16
ORD-005251,2024-10-20,CUST-0027,SKU-011,Apparel,South,Online,11,107.24,1140.0,832.66,78.99
ORD-005252,2024-04-11,CUST-0857,SKU-052,Home & Kitchen,South,Online,1,73.74,108.98,81.49,5.91
ORD-005253,2024-11-20,CUST-0040,SKU-040,Electronics,East,Retail,1,60.24,64.64,43.93,0.4
ORD-005254,2025-06-05,CUST-0098,SKU-015,Home & Kitchen,West,Retail,9,85.81,1161.18,906.59,111.98
ORD-005255,2024-07-13,CUST-0575,SKU-032,Beauty,West,Online,9,65.45,682.29,499.55,72.48
ORD-005256,2023-02-20,CUST-0768,SKU-032,Electronics,East,Retail,3,128.54,468.99,272.24,65.49
ORD-005257,2025-01-03,CUST-0590,SKU-040,Beauty,West,Online,9,193.23,2277.99,1609.75,17.95
ORD-005258,2023-02-13,CUST-0619,SKU-012,Apparel,East,Retail,2,93.67,223.29,132.96,28.71
ORD-005259,2024-07-14,CUST-0077,SKU-016,Apparel,South,Partner,10,149.81,1728.1,1178.2,79.58
ORD-005260,2023-06-02,CUST-0118,SKU-058,Beauty,East,Partner,3,83.9,299.46,203.41,44.83
ORD-005261,2025-04-03,CUST-0806,SKU-009,Sports,North,Partner,1,171.77,285.37,194.18,31.36
ORD-005262,2024-08-28,CUST-0603,SKU-035,Apparel,East,Partner,7,91.12,624.8,402.75,76.08
ORD-005263,2024-10-05,CUST-0642,SKU-024,Beauty,South,Retail,4,67.98,256.74,202.48,23.51
ORD-005264,2025-02-20,CUST-0546,SKU-027,Electronics,East,Retail,3,44.72,209.94,138.51,28.78
ORD-005265,2023-09-03,CUST-0657,SKU-008,Home & Kitchen,South,Online,3,107.48,275.44,183.8,39.69
ORD-005266,2024-04-24,CUST-0858,SKU-033,Apparel,South,Retail,8,138.92,1628.08,961.94,100.68
ORD-005267,2023-07-18,CUST-0701,SKU-014,Sports,South,Online,5,177.11,888.73,702.61,17.81
ORD-005268,2024-09-05,CUST-0823,SKU-053,Electronics,South,Online,8,152.38,1172.39,889.73,155.56
ORD-005269,2024-02-11,CUST-0822,SKU-033,Apparel,South,Partner,8,109.65,1188.32,700.85,53.23
ORD-005270,2024-10-04,CUST-0130,SKU-042,Apparel,North,Retail,5,198.63,936.98,592.97,119.61
ORD-005271,2024-08-29,CUST-0247,SKU-044,Electronics,North,Retail,9,70.75,622.14,444.92,7.65
ORD-005272,2023-01-20,CUST-0888,SKU-029,Home & Kitchen,East,Partner,11,139.74,1679.51,1280.52,106.43
ORD-005273,2023-07-23,CUST-0769,SKU-019,Sports,North,Online,7,85.57,589.06,453.95,79.81
ORD-005274,2023-09-04,CUST-0129,SKU-042,Beauty,South,Online,9,85.0,652.09,455.89,94.7
ORD-005275,2024-01-17,CUST-0799,SKU-042,Electronics,East,Online,6,164.73,1221.16,959.66,134.44
ORD-005276,2025-09-24,CUST-0722,SKU-007,Apparel,West,Retail,2,181.83,382.37,245.45,53.08
ORD-005277,2024-04-17,CUST-0447,SKU-021,Beauty,North,Online,9,67.91,900.73,532.94,131.25
ORD-005278,2023-11-27,CUST-0385,SKU-026,Electronics,West,Online,3,187.76,549.57,340.36,81.09
ORD-005279,2025-04-27,CUST-0163,SKU-044,Home & Kitchen,West,Partner,2,179.12,587.93,333.68,36.5
ORD-005280,2025-08-04,CUST-0804,SKU-020,Electronics,South,Online,2,76.22,181.48,144.77,16.15
ORD-005281,2023-10-21,CUST-0640,SKU-005,Beauty,West,Retail,11,109.65,1030.89,763.54,99.77
ORD-005282,2024-05-07,CUST-0406,SKU-019,Home & Kitchen,South,Retail,8,48.26,555.22,337.12,19.65
ORD-005283,2023-05-15,CUST-0597,SKU-037,Sports,North,Online,10,26.47,329.75,219.52,22.73
ORD-005284,2023-08-11,CUST-0042,SKU-055,Electronics,North,Online,3,118.22,324.17,207.41,6.34
ORD-005285,2024-06-16,CUST-0619,SKU-057,Home & Kitchen,West,Partner,8,94.61,974.63,648.36,54.07
ORD-005286,2023-01-03,CUST-0816,SKU-032,Apparel,West,Retail,5,81.93,415.27,331.32,58.21
ORD-005287,2024-12-21,CUST-0371,SKU-027,Electronics,East,Online,1,120.49,149.2,104.38,17.88
ORD-005288,2023-08-06,CUST-0298,SKU-060,Apparel,South,Online,2,66.29,123.42,72.31,17.91
ORD-005289,2024-05-25,CUST-0243,SKU-054,Home & Kitchen,South,Retail,11,113.15,1718.77,1301.12,130.45
ORD-005290,2023-11-18,CUST-0638,SKU-017,Home & Kitchen,South,Online,10,174.58,1637.8,1114.04,148.88
ORD-005291,2023-08-31,CUST-0662,SKU-060,Home & Kitchen,West,Retail,4,221.9,763.45,490.47,67.07
ORD-005292,2024-03-15,CUST-0795,SKU-028,Electronics,East,Partner,9,92.4,1212.54,848.2,178.59
ORD-005293,2024-11-13,CUST-0416,SKU-005,Apparel,North,Partner,9,63.62,596.94,452.31,21.61
ORD-005294,2024-03-23,CUST-0315,SKU-051,Apparel,North,Retail,8,85.03,1000.32,695.22,149.28
ORD-005295,2024-12-02,CUST-0434,SKU-021,Beauty,North,Retail,11,106.21,1322.55,1007.72,81.25
ORD-005296,2024-07-02,CUST-0631,SKU-055,Sports,West,Retail,8,118.92,1152.41,822.58,133.01
ORD-005297,2025-01-21,CUST-0396,SKU-013,Apparel,East,Partner,2,50.32,142.44,93.13,16.74
ORD-005298,2024-04-19,CUST-0312,SKU-040,Apparel,West,Partner,4,181.85,1070.47,647.07,152.59
ORD-005299,2024-08-22,CUST-0006,SKU-018,Electronics,East,Online,5,195.46,973.52,681.46,72.95
ORD-005300,2023-02-02,CUST-0752,SKU-021,Home & Kitchen,West,Partner,3,111.69,385.0,227.72,50.21
ORD-005301,2023-06-23,CUST-0635,SKU-032,Electronics,West,Partner,10,81.95,908.15,638.44,128.19
ORD-005302,2023-09-24,CUST-0888,SKU-043,Beauty,West,Online,1,101.91,84.75,51.52,4.53
ORD-005303,2024-07-29,CUST-0865,SKU-011,Apparel,South,Retail,9,188.75,1843.34,1471.33,130.82
ORD-005304,2025-08-20,CUST-0198,SKU-048,Electronics,East,Retail,5,147.38,828.44,527.7,15.65
ORD-005305,2023-05-09,CUST-0658,SKU-049,Electronics,East,Partner,1,130.94,165.04,131.75,17.86
ORD-005306,2023-01-28,CUST-0734,SKU-037,Beauty,North,Retail,10,42.26,476.67,329.59,27.28
ORD-005307,2024-10-06,CUST-0524,SKU-004,Apparel,North,Online,9,71.54,608.46,369.04,10.53
ORD-005308,2025-01-04,CUST-0856,SKU-046,Apparel,West,Retail,1,82.78,108.93,63.59,4.17
ORD-005309,2025-05-31,CUST-0732,SKU-037,Beauty,West,Retail,9,47.36,650.82,493.12,58.62
ORD-005310,2024-04-21,CUST-0343,SKU-044,Sports,South,Online,3,241.36,1063.83,781.67,146.44
ORD-005311,2025-02-13,CUST-0103,SKU-046,Apparel,West,Retail,2,87.2,267.62,186.98,35.62
ORD-005312,2024-12-07,CUST-0106,SKU-013,Electronics,West,Retail,6,134.0,931.64,666.44,95.06
ORD-005313,2023-01-29,CUST-0360,SKU-050,Apparel,East,Partner,4,120.47,545.6,415.54,55.04
ORD-005314,2023-11-29,CUST-0528,SKU-015,Apparel,West,Online,1,75.39,74.23,57.76,1.26
ORD-005315,2024-12-14,CUST-0827,SKU-050,Sports,West,Online,6,94.71,680.67,473.66,57.06
ORD-005316,2024-01-06,CUST-0628,SKU-004,Apparel,East,Partner,4,59.06,278.19,209.19,24.79
ORD-005317,2024-08-10,CUST-0597,SKU-020,Beauty,West,Retail,4,131.99,547.28,426.07,3.28
ORD-005318,2024-05-31,CUST-0269,SKU-058,Beauty,South,Retail,9,35.69,436.07,303.7,4.06
ORD-005319,2024-10-11,CUST-0410,SKU-024,Sports,East,Online,2,45.16,85.86,52.5,6.9
ORD-005320,2025-06-28,CUST-0005,SKU-004,Apparel,South,Partner,3,32.58,135.28,84.33,12.16
ORD-005321,2025-05-14,CUST-0439,SKU-053,Apparel,North,Online,7,59.21,661.06,446.45,95.72
ORD-005322,2023-11-25,CUST-0531,SKU-046,Apparel,North,Retail,4,160.6,621.17,342.22,22.67
ORD-005323,2024-03-26,CUST-0745,SKU-026,Home & Kitchen,West,Partner,7,100.96,1041.56,649.96,154.85
ORD-005324,2023-03-27,CUST-0156,SKU-030,Sports,West,Partner,4,95.02,490.85,326.88,64.45
ORD-005325,2025-03-13,CUST-0532,SKU-052,Sports,East,Retail,3,117.51,575.69,348.8,34.65
ORD-005326,2023-02-08,CUST-0342,SKU-056,Apparel,West,Online,3,74.65,262.71,196.75,14.87
ORD-005327,2024-03-23,CUST-0586,SKU-024,Home & Kitchen,South,Retail,1,61.02,89.73,60.21,13.33
ORD-005328,2025-05-31,CUST-0667,SKU-016,Apparel,,Partner,9,155.15,2132.06,1538.01,130.1
ORD-005329,2025-07-17,CUST-0702,SKU-043,Sports,South,Online,4,48.08,246.33,160.91,31.18
ORD-005330,2023-11-10,CUST-0123,SKU-058,Electronics,West,Online,11,66.21,661.86,448.24,77.76
ORD-005331,2025-08-15,CUST-0803,SKU-029,Sports,North,Partner,11,182.06,2289.31,1777.09,143.2
ORD-005332,2023-04-30,CUST-0468,SKU-009,Home & Kitchen,East,Retail,7,145.93,1305.57,894.31,154.05
ORD-005333,2024-12-19,CUST-0175,SKU-034,Electronics,North,Partner,11,107.55,1451.16,1080.92,194.09
ORD-005334,2024-08-19,CUST-0185,SKU-008,Electronics,North,Retail,3,37.48,113.04,82.49,8.73
ORD-005335,2025-03-16,CUST-0512,SKU-058,Apparel,South,Retail,2,158.88,521.02,397.12,68.98
ORD-005336,2025-04-24,CUST-0587,SKU-032,Apparel,West,Online,3,95.32,470.89,259.95,12.98
ORD-005337,2024-03-12,CUST-0551,SKU-048,Beauty,North,Partner,3,112.85,491.58,389.82,29.49
ORD-005338,2024-08-22,CUST-0395,SKU-012,Beauty,North,Retail,8,77.72,619.35,473.13,6.15
ORD-005339,2025-01-09,CUST-0722,SKU-016,Home & Kitchen,East,Online,4,122.3,658.26,426.0,65.64
ORD-005340,2023-06-01,CUST-0577,SKU-019,Electronics,South,Online,8,64.02,611.15,355.7,73.95
ORD-005341,2024-09-04,CUST-0451,SKU-032,Beauty,South,Online,10,136.14,1311.95,940.81,22.63
ORD-005342,2024-02-10,CUST-0235,SKU-028,Beauty,South,Partner,9,273.37,3322.5,1990.09,125.16
ORD-005343,2024-01-02,CUST-0428,SKU-004,Electronics,North,Online,3,87.35,303.0,168.09,8.74
ORD-005344,2023-09-24,CUST-0600,SKU-037,Home & Kitchen,South,Partner,2,39.52,65.73,44.38,4.1
ORD-005345,2024-04-11,CUST-0441,SKU-013,Home & Kitchen,East,Retail,10,81.72,1207.77,761.18,90.92
ORD-005346,2023-01-17,CUST-0110,SKU-033,Home & Kitchen,North,Online,3,68.23,220.86,140.47,10.97
ORD-005347,2024-09-02,CUST-0797,SKU-022,Home & Kitchen,South,Partner,10,132.23,1279.74,972.62,105.31
ORD-005348,2025-08-23,CUST-0537,SKU-052,Electronics,South,Retail,4,92.86,413.7,270.85,1.94
ORD-005349,2024-04-22,CUST-0352,SKU-046,Apparel,West,Partner,6,121.89,1073.52,775.98,30.67
ORD-005350,2024-04-04,CUST-0034,SKU-001,Apparel,North,Online,5,88.18,652.04,463.66,48.33
ORD-005351,2024-04-06,CUST-0091,SKU-011,Home & Kitchen,South,Online,11,75.35,1225.91,863.27,176.95
ORD-005352,2023-05-15,CUST-0619,SKU-051,Electronics,South,Online,9,100.78,1129.93,673.99,122.21
ORD-005353,2024-06-24,CUST-0044,SKU-007,Electronics,East,Partner,2,139.84,349.58,251.68,40.27
ORD-005354,2025-06-03,CUST-0766,SKU-006,Electronics,South,Partner,1,34.71,52.52,41.59,0.34
ORD-005355,2025-05-27,CUST-0450,SKU-018,Electronics,South,Retail,9,183.33,2548.48,1544.03,247.86
ORD-005356,2025-09-12,CUST-0529,SKU-011,Apparel,East,Online,4,66.81,284.21,163.71,19.95
ORD-005357,2023-06-17,CUST-0763,SKU-053,Electronics,North,Retail,7,34.78,275.76,173.41,13.53
ORD-005358,2025-03-27,CUST-0431,SKU-005,Apparel,West,Retail,2,189.14,626.68,462.21,72.94
ORD-005359,2024-05-17,CUST-0590,SKU-037,Electronics,North,Partner,1,244.95,345.12,209.57,11.69
ORD-005360,2023-09-11,CUST-0832,SKU-024,Sports,South,Partner,9,165.07,1250.39,984.11,24.24
ORD-005361,2025-01-31,CUST-0871,SKU-047,Electronics,South,Online,9,113.21,1498.05,1073.52,93.96
ORD-005362,2023-07-10,CUST-0671,SKU-042,Sports,East,Retail,8,139.78,1159.37,749.66,55.46
ORD-005363,2024-04-06,CUST-0123,SKU-025,Home & Kitchen,East,Online,11,100.05,1627.77,1169.36,189.19
ORD-005364,2024-06-09,CUST-0816,SKU-002,Electronics,West,Partner,9,92.16,1094.38,823.39,42.03
ORD-005365,2024-07-09,CUST-0361,SKU-018,Apparel,North,Retail,7,62.96,518.93,369.43,39.18
ORD-005366,2024-08-06,CUST-0581,SKU-017,Apparel,West,Retail,4,136.03,572.41,371.51,62.94
ORD-005367,2023-04-06,CUST-0448,SKU-033,Apparel,North,Partner,3,96.58,375.69,291.65,31.02
ORD-005368,2025-05-28,CUST-0795,SKU-012,Home & Kitchen,North,Partner,6,58.32,538.96,407.9,8.69
ORD-005369,2023-07-11,CUST-0696,SKU-051,Electronics,South,Online,9,63.77,592.63,377.69,30.44
ORD-005370,2025-08-25,CUST-0873,SKU-007,Electronics,North,Partner,10,119.94,1327.97,945.73,139.3
ORD-005371,2025-08-17,CUST-0363,SKU-020,Home & Kitchen,South,Partner,3,57.62,196.26,119.77,21.03
ORD-005372,2025-06-29,CUST-0333,SKU-041,Electronics,North,Online,1,205.85,283.8,181.23,33.82
ORD-005373,2023-10-24,CUST-0288,SKU-005,Sports,East,Partner,1,244.93,210.86,123.42,29.89
ORD-005374,2023-12-09,CUST-0856,SKU-037,Apparel,South,Retail,9,121.2,1125.4,636.38,32.74
ORD-005375,2025-02-17,CUST-0172,SKU-055,Electronics,East,Retail,10,255.8,3970.71,2471.83,523.13
ORD-005376,2024-08-08,CUST-0804,SKU-004,Sports,North,Retail,9,120.88,1135.99,637.24,8.89
ORD-005377,2025-09-09,CUST-0744,SKU-050,Electronics,North,Partner,11,68.75,808.22,501.88,86.62
ORD-005378,2023-05-04,CUST-0247,SKU-020,Beauty,West,Online,5,25.19,160.07,121.03,15.11
ORD-005379,2024-08-15,CUST-0230,SKU-018,Beauty,East,Retail,8,57.55,468.98,261.62,62.64
ORD-005380,2024-06-02,CUST-0169,SKU-014,Sports,South,Retail,9,182.4,2215.17,1540.31,202.88
ORD-005381,2025-07-22,CUST-0562,SKU-011,Sports,East,Online,6,57.09,429.73,245.13,44.26
ORD-005382,2023-03-12,CUST-0450,SKU-028,Electronics,South,Partner,9,87.33,997.82,584.2,20.62
ORD-005383,2024-03-07,CUST-0624,SKU-024,Electronics,East,Online,10,141.44,2037.2,1408.95,75.71
ORD-005384,2023-04-22,CUST-0768,SKU-003,Apparel,West,Partner,2,87.27,224.99,132.12,2.51
ORD-005385,2025-01-27,CUST-0616,SKU-015,Apparel,West,Partner,10,112.52,1630.18,1110.51,143.49
ORD-005386,2023-05-02,CUST-0058,SKU-058,Apparel,North,Online,11,145.82,2044.53,1258.95,174.06
ORD-005387,2025-09-01,CUST-0632,SKU-027,Home & Kitchen,East,Partner,4,98.43,427.88,332.35,21.56
